what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.rse.efs,2.1.100.v200905272300,"org.eclipse.rse.efs",1348935892669
stopped,bundle,org.eclipse.rse.subsystems.shells.core,3.1.0.v200905272300,"org.eclipse.rse.subsystems.shells.core",1348935892669
stopped,bundle,org.eclipse.rse.subsystems.files.core,3.1.0.v200906102345,"org.eclipse.rse.subsystems.files.core",1348935892670
stopped,bundle,org.eclipse.rse.subsystems.processes.shell.linux,1.1.100.v200905272300,"org.eclipse.rse.subsystems.processes.shell.linux",1348935892671
stopped,bundle,org.eclipse.rse.subsystems.processes.core,3.1.0.v200905272300,"org.eclipse.rse.subsystems.processes.core",1348935892672
stopped,bundle,org.eclipse.rse.ui,3.1.0.v200905272300,"org.eclipse.rse.ui",1348935892672
stopped,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1348935892672
stopped,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1348935892672
stopped,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1348935892691
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.resources",1348935892692
stopped,bundle,org.eclipse.wst.common.snippets,1.1.300.v200903120643,"org.eclipse.wst.common.snippets",1348935892693
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1348935892693
stopped,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1348935892693
stopped,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1348935892694
stopped,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1348935892695
