what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1348932337570
started,bundle,org.eclipse.jem.util,2.0.200.v200905140200,"org.eclipse.jem.util",1348932337584
started,bundle,org.eclipse.jface,3.5.0.I20090525-2000,"org.eclipse.jface",1348932337585
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1348932337585
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1348932337588
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1348932337588
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1348932337588
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1348932337589
started,bundle,org.eclipse.mylyn.context.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.context.core",1348932337589
started,bundle,org.eclipse.mylyn.context.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.context.ui",1348932337590
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1348932337590
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui",1348932337591
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1348932337592
started,bundle,org.eclipse.php.core,2.1.0.v20090617-2341,"org.eclipse.php.core",1348932337613
started,bundle,org.eclipse.php.debug.daemon,2.1.0.v20090610-1903,"org.eclipse.php.debug.daemon",1348932337613
started,bundle,org.eclipse.php.server.core,2.1.0.v20090610-1903,"org.eclipse.php.server.core",1348932337614
started,bundle,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.ui",1348932337615
started,bundle,org.eclipse.rse.core,3.1.0.v200905272300,"org.eclipse.rse.core",1348932337615
started,bundle,org.eclipse.rse.services,3.1.0.v200906102345,"org.eclipse.rse.services",1348932337616
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1348932337616
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1348932337617
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1348932337618
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1348932337619
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1348932337620
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1348932337620
